QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
NP_415315.4	COG1131	440746	1.25e-110	45.868	RbbA	Ribosome-associated ATPase or ATPase component of an ABC-type multidrug transport system	J	Translation, ribosomal structure and biogenesis
NP_415316.1	COG1566	441174	1.79e-73	38.235	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
NP_415317.4	COG3226	442459	1.51e-13	22.772	YbjK	DNA-binding transcriptional regulator YbjK	K	Transcription
NP_415318.1	COG0513	440279	0.0	55.67	SrmB	Superfamily II DNA and RNA helicase	L	Replication, recombination and repair
NP_415319.1	COG3236	442468	9.15e-79	48.649	RibX	N-glycosidase YbiA/RibX (riboflavin biosynthesis, damage control), NADAR superfamily	H	Coenzyme transport and metabolism
NP_415320.1	COG1199	440812	0.0	34.864	DinG	Rad3-related DNA helicase DinG	L	Replication, recombination and repair
NP_415321.1	COG0547	440313	7.28e-30	29.004	TrpD	Anthranilate phosphoribosyltransferase, glycosyltransferase domain	E	Amino acid transport and metabolism
NP_415322.1	COG2055	441658	1.74e-144	40.588	AllD	Malate/lactate/ureidoglycolate dehydrogenase, LDH2 family	C	Energy production and conversion
NP_415324.1	COG1734	441340	9.05e-07	53.333	DksA	RNA polymerase-binding transcription factor DksA	K	Transcription
NP_415325.4	COG3128	442362	6.4e-151	59.111	PiuC	Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX	R	General function prediction only
NP_415326.1	COG4774	443806	0.0	37.892	Fiu	Outer membrane receptor for monomeric catechols	P	Inorganic ion transport and metabolism
NP_415328.4	COG3129	442363	0.0	65.068	RlmF	23S rRNA A1618 N6-methylase RlmF	J	Translation, ribosomal structure and biogenesis
NP_415329.4	COG0668	440432	9.78e-45	33.219	MscS	Small-conductance mechanosensitive channel	M	Cell wall/membrane/envelope biogenesis
NP_415330.1	COG1126	440743	1.68e-165	62.343	GlnQ	ABC-type polar amino acid transport system, ATPase component	E	Amino acid transport and metabolism
NP_415331.1	COG0765	440528	1.12e-83	48.624	HisM	ABC-type amino acid transport system, permease component	E	Amino acid transport and metabolism
NP_415332.1	COG0834	440596	1.62e-83	42.601	HisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	E	Amino acid transport and metabolism
NP_415333.1	COG0783	440546	5.97e-53	30.968	Dps	DNA-binding ferritin-like chromatin protein Dps	B	Chromatin structure and dynamics
NP_415334.1	COG5006	444030	2.55e-101	53.873	RhtA	Threonine/homoserine efflux transporter RhtA, contains EamA domain	E	Amino acid transport and metabolism
NP_415335.1	COG3637	442854	1.45e-23	23.077	LomR	Opacity protein LomR and related surface antigens	M	Cell wall/membrane/envelope biogenesis
NP_415336.1	COG2194	441797	1.35e-28	23.327	OpgE	Phosphoethanolamine transferase for periplasmic glucans OpgE, AlkP superfamily	M	Cell wall/membrane/envelope biogenesis
NP_415338.1	COG1321	440932	1.93e-44	42.017	MntR	Mn-dependent transcriptional regulator MntR, DtxR family	K	Transcription
NP_415339.1	COG1055	440675	1.29e-41	29.863	ArsB	Na+/H+ antiporter NhaD or related arsenite permease	P	Inorganic ion transport and metabolism
NP_415340.1	COG1376	440986	3.82e-49	46.269	ErfK	Lipoprotein-anchoring transpeptidase ErfK/SrfK	M	Cell wall/membrane/envelope biogenesis
NP_415341.1	COG0488	440254	0.0	44.146	Uup	ABC cassette proteins with duplicated ATPase domains, Uup/ABCF family	J	Translation, ribosomal structure and biogenesis
NP_415343.1	COG0561	440327	6.16e-54	26.641	Cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	H	Coenzyme transport and metabolism
NP_415344.1	COG1882	441486	0.0	42.341	PflD	Pyruvate-formate lyase	C	Energy production and conversion
NP_415345.2	COG1180	440793	3.41e-67	27.907	PflA	Pyruvate-formate lyase-activating enzyme	O	Posttranslational modification, protein turnover, chaperones
NP_415346.4	COG0176	439946	8.72e-82	40.278	TalA	Transaldolase/fructose-6-phosphate aldolase	G	Carbohydrate transport and metabolism
NP_415347.1	COG0476	440244	5.09e-137	52.653	ThiF	Molybdopterin or thiamine biosynthesis adenylyltransferase	H	Coenzyme transport and metabolism
NP_415348.1	COG0303	440072	0.0	54.381	MoeA	Molybdopterin Mo-transferase (molybdopterin biosynthesis)	H	Coenzyme transport and metabolism
NP_415349.1	COG1446	441055	9.48e-166	54.952	IaaA	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily	E	Amino acid transport and metabolism
NP_415350.2	COG4172	443332	0.0	53.901	YejF	ABC-type microcin C transport system, duplicated ATPase component YejF	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_415351.1	COG0747	440510	3.18e-173	36.076	DdpA	ABC-type transport system, periplasmic component	E	Amino acid transport and metabolism
NP_415352.1	COG0601	440366	4.2e-148	51.118	DppB	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	E	Amino acid transport and metabolism
NP_415353.1	COG1173	440786	1.1e-127	52.364	DppC	ABC-type dipeptide/oligopeptide/nickel transport system, permease component	E	Amino acid transport and metabolism
NP_415354.1	COG5001	444025	1.17e-74	37.778		Cyclic di-GMP metabolism protein, combines GGDEF and EAL domains with a 6TM membrane domain	T	Signal transduction mechanisms
NP_415355.1	COG2199	441801	3.49e-36	26.923	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
NP_415356.1	COG0621	440386	0.0	38.976	MiaB	tRNA A37 methylthiotransferase MiaB	J	Translation, ribosomal structure and biogenesis
NP_415358.1	COG2133	441736	1.2e-138	42.416	YliI	Glucose/arabinose dehydrogenase, beta-propeller fold	G	Carbohydrate transport and metabolism
NP_415359.4	COG0625	440390	2.48e-58	38.35	GstA	Glutathione S-transferase or stringent starvation protein SspA	O	Posttranslational modification, protein turnover, chaperones
NP_415360.1	COG1686	441292	5.71e-148	47.154	DacC	D-alanyl-D-alanine carboxypeptidase	M	Cell wall/membrane/envelope biogenesis
NP_415361.1	COG1349	440960	3.53e-67	31.008	GlpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	K	Transcription
NP_415362.1	COG0671	440435	8.17e-21	30.994	PgpB	Membrane-associated phospholipid phosphatase	I	Lipid transport and metabolism
NP_415363.1	COG2814	442063	2.03e-32	24.425	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_415365.4	COG0561	440327	6.69e-55	24.904	Cof	Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	H	Coenzyme transport and metabolism
NP_415366.1	COG0738	440501	9.79e-76	31.662	FucP	Fucose permease	G	Carbohydrate transport and metabolism
NP_415367.1	COG3226	442459	3.72e-61	36.757	YbjK	DNA-binding transcriptional regulator YbjK	K	Transcription
NP_415368.1	COG2985	442224	0.0	36.852	YbjL	Uncharacterized membrane protein YbjL, putative transporter	R	General function prediction only
NP_415370.1	COG0695	440459	5.4e-20	30.986	GrxC	Glutaredoxin	O	Posttranslational modification, protein turnover, chaperones
NP_415372.1	COG0778	440541	1.06e-38	34.884	NfnB	Nitroreductase	C	Energy production and conversion
NP_415373.1	COG0189	439959	2.75e-113	47.079	LysX	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	E	Amino acid transport and metabolism
NP_415375.1	COG0687	440451	2.43e-147	44.837	PotD	Spermidine/putrescine-binding periplasmic protein	E	Amino acid transport and metabolism
NP_415376.4	COG3842	443052	0.0	49.167	PotA	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component	E	Amino acid transport and metabolism
NP_415377.1	COG1176	440789	5.45e-109	49.796	PotB	ABC-type spermidine/putrescine transport system, permease component I	E	Amino acid transport and metabolism
NP_415378.1	COG1177	440790	2.03e-82	43.019	PotC	ABC-type spermidine/putrescine transport system, permease component II	E	Amino acid transport and metabolism
NP_415380.1	COG2265	441866	6.06e-104	28.01	TrmA	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	J	Translation, ribosomal structure and biogenesis
NP_415381.1	COG0834	440596	3.57e-87	41.704	HisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	E	Amino acid transport and metabolism
NP_415382.1	COG4160	443325	6.64e-100	49.107	ArtM	ABC-type arginine/histidine transport system, permease component	E	Amino acid transport and metabolism
NP_415383.1	COG4215	443361	2.41e-84	43.043	ArtQ	ABC-type arginine transport system, permease component	E	Amino acid transport and metabolism
NP_415384.1	COG0834	440596	3.6e-81	39.819	HisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	E	Amino acid transport and metabolism
NP_415385.1	COG4161	443326	0.0	80.579	ArtP	ABC-type arginine transport system, ATPase component	E	Amino acid transport and metabolism
NP_415387.1	COG0393	440162	1.39e-48	53.846	YbjQ	Uncharacterized pentameric protein YbjQ, UPF0145 family	S	Function unknown
NP_415388.1	COG3023	442259	1.68e-68	50.0	AmpD	N-acetyl-anhydromuramyl-L-alanine amidase AmpD	M	Cell wall/membrane/envelope biogenesis
NP_415389.2	COG0451	440220	2.26e-64	26.807	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
NP_415390.4	COG0702	440466	2.22e-54	35.426	YbjT	Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	R	General function prediction only
NP_415391.1	COG2008	441611	1.44e-156	45.401	GLY1	Threonine aldolase	E	Amino acid transport and metabolism
NP_415392.1	COG0028	439799	0.0	37.341	IlvB	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	E	Amino acid transport and metabolism
NP_415393.1	COG1018	440641	9.89e-64	34.211	Fpr	Flavodoxin/ferredoxin--NADP reductase	C	Energy production and conversion
NP_415394.4	COG1151	440765	2.29e-174	33.493	Hcp	Hydroxylamine reductase (hybrid-cluster protein)	C	Energy production and conversion
NP_415395.2	COG2431	441979	2.82e-78	57.436	LysO	Lysine export protein LysO/YbjE, DUF340 family	E	Amino acid transport and metabolism
NP_415396.1	COG0580	440345	7.31e-70	44.186	GlpF	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	G	Carbohydrate transport and metabolism
NP_415397.1	COG3593	442812	2.5e-69	25.988	YbjD	Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains	L	Replication, recombination and repair
NP_415398.1	COG2990	442229	1.78e-151	51.37	VirK	Outer membrane protein VirK/YbjX involved in antimicrobial peptide resistance, DUF535 family	S	Function unknown
NP_415399.4	COG0845	440606	5.72e-78	36.335	AcrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	M	Cell wall/membrane/envelope biogenesis
NP_415400.1	COG1136	440751	1.52e-131	57.778	LolD	ABC-type lipoprotein targeting system ATPase component LolD	M	Cell wall/membrane/envelope biogenesis
NP_415401.1	COG1278	440889	3e-33	55.224	CspC	Cold shock protein, CspA family	K	Transcription
NP_415402.1	COG2127	441730	3.43e-44	50.0	ClpS	ATP-dependent Clp protease adapter protein ClpS	O	Posttranslational modification, protein turnover, chaperones
NP_415403.1	COG0542	440308	0.0	41.266	ClpA	ATP-dependent Clp protease, ATP-binding subunit ClpA	O	Posttranslational modification, protein turnover, chaperones
NP_415404.1	COG0361	440130	2.94e-42	67.123	InfA	Translation initiation factor IF-1	J	Translation, ribosomal structure and biogenesis
NP_415405.1	COG2360	441927	2.16e-131	56.221	Aat	Leu/Phe-tRNA-protein transferase	O	Posttranslational modification, protein turnover, chaperones
NP_415406.1	COG4987	444011	0.0	50.699	CydC	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components	C	Energy production and conversion
NP_415407.1	COG4988	444012	0.0	51.839	CydD	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components	C	Energy production and conversion
NP_415408.1	COG0492	440258	1.51e-159	52.396	TrxB	Thioredoxin reductase	O	Posttranslational modification, protein turnover, chaperones
NP_415409.1	COG1522	441131	3.95e-60	45.0	Lrp	DNA-binding transcriptional regulator, Lrp family	K	Transcription
NP_415410.1	COG1674	441280	0.0	60.408	FtsK	DNA segregation ATPase FtsK/SpoIIIE or related protein	D	Cell cycle control, cell division, chromosome partitioning
NP_415411.2	COG2834	442082	3.97e-62	31.776	LolA	Periplasmic chaperone for outer membrane lipoprotein sorting	M	Cell wall/membrane/envelope biogenesis
NP_415412.1	COG2256	441857	0.0	57.466	RarA	Replication-associated recombination protein RarA (DNA-dependent ATPase)	L	Replication, recombination and repair
NP_415413.1	COG0172	439942	0.0	64.186	SerS	Seryl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
NP_415414.4	COG0243	440013	0.0	35.954	BisC	Anaerobic selenocysteine-containing dehydrogenase	C	Energy production and conversion
NP_415415.1	COG0437	440206	2.38e-79	42.932	HybA	Fe-S-cluster-containing dehydrogenase component (DMSO reductase)	C	Energy production and conversion
NP_415416.1	COG3302	442531	2.01e-71	43.929	DmsC	DMSO reductase anchor subunit DmsC	C	Energy production and conversion
NP_415417.1	COG1335	440946	7.25e-31	25.731	PncA	Nicotinamidase-related amidase	H	Coenzyme transport and metabolism
NP_415418.1	COG2814	442063	1.15e-29	25.545	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_415419.2	COG0531	440297	2.6e-37	20.632	PotE	Serine and glutamate transporter AimA/YbeC, amino acid:H+ symporter family	E	Amino acid transport and metabolism
NP_415420.1	COG0583	440348	6.6e-56	29.897	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_415421.1	COG2249	441850	1.32e-52	32.323	MdaB	Putative NADPH-quinone reductase (modulator of drug activity B)	R	General function prediction only
NP_415422.1	COG1180	440793	1.76e-102	40.486	PflA	Pyruvate-formate lyase-activating enzyme	O	Posttranslational modification, protein turnover, chaperones
NP_415423.1	COG1882	441486	0.0	47.744	PflD	Pyruvate-formate lyase	C	Energy production and conversion
NP_415424.1	COG2116	441719	2.21e-98	46.043	FocA	Formate/nitrite transporter FocA, FNT family	P	Inorganic ion transport and metabolism
NP_415425.4	COG1944	441547	1.18e-27	25.5	YcaO	Peptide backbone phosphorylating domain YcaO, involved in protein thioamidation and methylthiolation	O	Posttranslational modification, protein turnover, chaperones
NP_415426.1	COG2323	441897	2.79e-56	35.366	YcaP	Uncharacterized membrane protein YcaP, DUF421 family	S	Function unknown
NP_415427.1	COG1932	441535	0.0	61.667	SerC	Phosphoserine aminotransferase	H	Coenzyme transport and metabolism
NP_415428.1	COG0128	439898	0.0	47.765	AroA	5-enolpyruvylshikimate-3-phosphate synthase	E	Amino acid transport and metabolism
NP_415429.2	COG4784	443814	8.19e-20	23.134		Putative Zn-dependent protease	R	General function prediction only
NP_415430.1	COG0283	440052	2.69e-131	60.455	Cmk	Cytidylate kinase	F	Nucleotide transport and metabolism
NP_415431.1	COG0539	440305	0.0	62.286	RpsA	Ribosomal protein S1	J	Translation, ribosomal structure and biogenesis
NP_415432.1	COG0776	440539	8.85e-46	52.747	HupA	DNA-binding chromatin protein HU or IHF, alpha or beta variants	B	Chromatin structure and dynamics
NP_415433.4	COG2333	441904	3.48e-78	32.549	ComEC	DNA uptake channel protein ComEC C-terminal domain, metallo-beta-lactamase superfamily	U	Intracellular trafficking, secretion, and vesicular transport
NP_415434.1	COG1132	440747	0.0	41.941	MdlB	ABC-type multidrug and LPS transport system, ATPase and permease component MsbA	M	Cell wall/membrane/envelope biogenesis
NP_415435.1	COG1663	441269	1.82e-164	47.851	LpxK	Tetraacyldisaccharide-1-P 4'-kinase (Lipid A 4'-kinase)	M	Cell wall/membrane/envelope biogenesis
NP_415436.1	COG3214	442447	0.0	42.892	YcaQ	DNA glycosylase YcaQ, repair of DNA interstrand crosslinks	L	Replication, recombination and repair
NP_415437.1	COG2835	442083	2.64e-28	60.0	Trm112	RNA methyltransferase activator Trm112/YbaR	J	Translation, ribosomal structure and biogenesis
NP_415438.1	COG1212	440825	2.92e-156	60.324	KdsB	CMP-2-keto-3-deoxyoctulosonic acid synthetase	M	Cell wall/membrane/envelope biogenesis
NP_415440.1	COG1434	441043	6.31e-52	34.848	ElyC	Lipid carrier protein ElyC involved in cell wall biogenesis, DUF218 family	M	Cell wall/membrane/envelope biogenesis
NP_415441.1	COG2227	441829	4.29e-34	32.773	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism
NP_415442.1	COG3006	442243	0.0	80.682	MukF	Chromosome condensin MukBEF, kleisin-like MukF subunit	D	Cell cycle control, cell division, chromosome partitioning
NP_415443.2	COG3095	442329	3.18e-173	81.974	MukE	Chromosome condensin MukBEF, MukE localization factor	D	Cell cycle control, cell division, chromosome partitioning
NP_415444.1	COG3096	442330	0.0	76.054	MukB	Chromosome condensin MukBEF, ATPase and DNA-binding subunit MukB	D	Cell cycle control, cell division, chromosome partitioning
NP_415445.1	COG2989	442228	0.0	40.459	YcbB	Murein L,D-transpeptidase YcbB/YkuD	M	Cell wall/membrane/envelope biogenesis
NP_415446.1	COG3108	442342	1.37e-67	57.265	YcbK	Metallopeptidase MepK/YcbK, cleaves mDAP crosslinks in peptidoglycan, peptidase M15/DUF882 family	M	Cell wall/membrane/envelope biogenesis
NP_415447.1	COG0491	440257	1.25e-62	39.815	GloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	R	General function prediction only
NP_415448.1	COG1448	441057	0.0	61.111	TyrB	Aspartate/aromatic aminotransferase	E	Amino acid transport and metabolism
NP_415449.1	COG3203	442436	1.11e-66	28.493	OmpC	Outer membrane porin OmpC/OmpF/PhoE	M	Cell wall/membrane/envelope biogenesis
NP_415450.1	COG0017	439788	0.0	54.095	AsnS	Aspartyl/asparaginyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
NP_415451.1	COG1488	441097	1.96e-35	25.622	PncB	Nicotinic acid phosphoribosyltransferase	H	Coenzyme transport and metabolism
NP_415452.1	COG0308	440077	0.0	35.736	PepN	Aminopeptidase N, contains DUF3458 domain	E	Amino acid transport and metabolism
NP_415453.1	COG1116	440733	2.72e-106	46.429	TauB	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	P	Inorganic ion transport and metabolism
