QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA17737.1	COG0596	440361	1.13e-18	21.491	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
BAA17738.1	COG0373	440142	0.0	45.561	HemA	Glutamyl-tRNA reductase	H	Coenzyme transport and metabolism
BAA17739.1	COG3914	443119	1.07e-05	25.217	Spy	Predicted O-linked N-acetylglucosamine transferase, SPINDLY family	O	Posttranslational modification, protein turnover, chaperones
BAA17740.1	COG0747	440510	2.5e-118	29.456	DdpA	ABC-type transport system, periplasmic component	E	Amino acid transport and metabolism
BAA17742.1	COG2006	441609	5.1e-121	42.759		Uncharacterized conserved protein, DUF362 family	S	Function unknown
BAA17747.1	COG4627	443666	7.76e-37	47.423		Predicted SAM-depedendent methyltransferase	R	General function prediction only
BAA17748.1	COG3914	443119	1.55e-172	28.892	Spy	Predicted O-linked N-acetylglucosamine transferase, SPINDLY family	O	Posttranslational modification, protein turnover, chaperones
BAA17750.1	COG4968	443994	4.94e-24	33.981	PilE	Type IV pilus minor pilin/pseudopilin PilE	N	Cell motility
BAA17751.1	COG4968	443994	4.04e-32	33.846	PilE	Type IV pilus minor pilin/pseudopilin PilE	N	Cell motility
BAA17752.1	COG2227	441829	2.95e-25	42.268	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism
BAA17755.1	COG5464	444215	3.3e-18	38.636	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAA17756.1	COG1357	440968	1.06e-41	52.02	DotG	Type IVB secretion/DNA transfer system protein DotG/IcmE, contains pentapeptide repeats	U	Intracellular trafficking, secretion, and vesicular transport
BAA17757.1	COG0568	440334	9.78e-126	47.249	RpoD	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	K	Transcription
BAA17758.1	COG0498	440264	7.75e-154	41.133	ThrC	Threonine synthase	E	Amino acid transport and metabolism
BAA17759.1	COG1807	441412	3.14e-48	37.551	ArnT	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA	M	Cell wall/membrane/envelope biogenesis
BAA17760.1	COG2199	441801	2.74e-72	43.243	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA17761.1	COG0750	440513	4.33e-126	41.317	RseP	Membrane-associated protease RseP, regulator of RpoE activity	O	Posttranslational modification, protein turnover, chaperones
BAA17762.1	COG0177	439947	2.16e-117	58.376	Nth	Endonuclease III	L	Replication, recombination and repair
BAA17764.1	COG0590	440355	4.43e-74	51.007	TadA	tRNA(Arg) A34 adenosine deaminase TadA	J	Translation, ribosomal structure and biogenesis
BAA17766.1	COG0415	440184	4.73e-171	35.123	PhrB	Deoxyribodipyrimidine photolyase	L	Replication, recombination and repair
BAA17767.1	COG0457	440225	4.85e-27	41.593	TPR	Tetratricopeptide (TPR) repeat	R	General function prediction only
BAA17768.1	COG3429	442655	3.78e-44	22.013	OpcA	Glucose-6-phosphate dehydrogenase activity regulator OpcA	G	Carbohydrate transport and metabolism
BAA17769.1	COG1126	440743	4.51e-163	59.091	GlnQ	ABC-type polar amino acid transport system, ATPase component	E	Amino acid transport and metabolism
BAA17770.1	COG1974	441577	3.12e-45	32.353	LexA	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	K	Transcription
BAA17771.1	COG0479	440247	5.86e-110	43.621	SdhB	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	C	Energy production and conversion
BAA17772.1	COG2206	441808	4.9e-49	33.778	HDGYP	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	T	Signal transduction mechanisms
BAA17773.1	COG1122	440739	7.24e-75	45.0	EcfA2	Energy-coupling factor transporter ATP-binding protein EcfA2	P	Inorganic ion transport and metabolism
BAA17774.1	COG0382	440151	1.07e-34	27.273	UbiA	4-hydroxybenzoate polyprenyltransferase	H	Coenzyme transport and metabolism
BAA17776.1	COG0678	440442	2.58e-99	53.529	AHP1	Peroxiredoxin	O	Posttranslational modification, protein turnover, chaperones
BAA17777.1	COG0735	440498	2.66e-41	34.328	Fur	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	P	Inorganic ion transport and metabolism
BAA17778.1	COG4446	443545	5.97e-60	54.962		Uncharacterized conserved protein, DUF1499 family	S	Function unknown
BAA17779.1	COG5732	444442	1.4e-49	40.336	Psb28	Photosystem II assembly factor Psb28/Ycf79	C	Energy production and conversion
BAA17780.1	COG0747	440510	1.98e-125	28.897	DdpA	ABC-type transport system, periplasmic component	E	Amino acid transport and metabolism
BAA17782.1	COG3442	442666	4.4e-133	51.172	GatD	Glutaminase/glutamine amidotransferase domain of CobB, CobQ, and lipid II isoglutaminyl synthase	H	Coenzyme transport and metabolism
BAA17783.1	COG1252	440864	3.19e-126	38.384	Ndh	NADH dehydrogenase, FAD-containing subunit	C	Energy production and conversion
BAA17784.1	COG0860	440621	2.09e-91	44.67	AmiC	N-acetylmuramoyl-L-alanine amidase	M	Cell wall/membrane/envelope biogenesis
BAA17785.1	COG0796	440559	8.15e-128	45.42	MurI	Glutamate racemase	M	Cell wall/membrane/envelope biogenesis
BAA17786.1	COG5749	444459	1.01e-116	36.088	PobA	Chlorophyllide a oxygenase/letal leaf spot protein	H	Coenzyme transport and metabolism
BAA17787.1	COG1252	440864	4.74e-162	41.728	Ndh	NADH dehydrogenase, FAD-containing subunit	C	Energy production and conversion
BAA17789.1	COG0456	440224	1.4e-20	40.0	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	J	Translation, ribosomal structure and biogenesis
BAA17790.1	COG0415	440184	0.0	48.008	PhrB	Deoxyribodipyrimidine photolyase	L	Replication, recombination and repair
BAA17791.1	COG3678	442894	1.56e-28	33.125	CpxP	Periplasmic chaperone Spy, Spy/CpxP family	O	Posttranslational modification, protein turnover, chaperones
BAA17793.1	COG1595	441203	2.45e-44	33.88	RpoE	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	K	Transcription
BAA17794.1	COG0038	439808	1.21e-107	35.084	ClcA	H+/Cl- antiporter ClcA	P	Inorganic ion transport and metabolism
BAA17795.1	COG2367	441934	5.25e-24	22.348	PenP	Beta-lactamase class A	V	Defense mechanisms
BAA17796.1	COG5690	444404	7.11e-61	35.882	Ycf58	Phycocyanobilin lyase CpeS/CpcS (=Ycf58)	C	Energy production and conversion
BAA17797.1	COG3415	442641	0.00022	24.638	Csa3	CRISPR-associated protein Csa3, CARF domain	V	Defense mechanisms
BAA17798.1	COG3335	442564	2.2e-35	33.784		Transposase	X	Mobilome: prophages, transposons
BAA17799.2	COG5718	444428	0.0	83.333	PsbC	Photosystem II reaction center chlorophyll a-binding protein CP43, PsbC	C	Energy production and conversion
BAA17800.1	COG5716	444426	1.67e-41	32.258	PsbA	Photosystem II reaction center D1, PsbA	C	Energy production and conversion
BAA17801.1	COG0593	440358	0.0	57.096	DnaA	Chromosomal replication initiation ATPase DnaA	L	Replication, recombination and repair
BAA17802.1	COG2149	441752	4.38e-31	31.008	YidH	Membrane protein YidH involved in molybdoenzyme production, DUF202 family	H	Coenzyme transport and metabolism
BAA17803.1	COG0027	439798	0.0	61.257	PurT	Formate-dependent phosphoribosylglycinamide formyltransferase (GAR transformylase)	F	Nucleotide transport and metabolism
BAA17804.1	COG3339	442568	6.11e-14	32.143	YkvA	Uncharacterized membrane protein YkvA, DUF1232 family	S	Function unknown
BAA17805.1	COG2605	442017	2.02e-136	42.643		Predicted kinase related to galactokinase and mevalonate kinase	R	General function prediction only
BAA17806.1	COG0312	440081	8.17e-142	35.426	TldD	Zn-dependent protease or N-deacetylase, PmbA/TldD/TldE family	O	Posttranslational modification, protein turnover, chaperones
BAA17807.1	COG0482	440250	0.0	54.108	MnmA	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	J	Translation, ribosomal structure and biogenesis
BAA17809.1	COG0366	440135	6.69e-114	29.386	AmyA	Glycosidase/amylase (phosphorylase)	G	Carbohydrate transport and metabolism
BAA17810.1	COG0488	440254	0.0	49.053	Uup	ABC cassette proteins with duplicated ATPase domains, Uup/ABCF family	J	Translation, ribosomal structure and biogenesis
BAA17811.1	COG4301	443442	7.65e-161	48.718		Uncharacterized protein, contains predicted SAM-dependent methyltransferase domain	R	General function prediction only
BAA17813.1	COG0284	440053	1.97e-94	46.053	PyrF	Orotidine-5'-phosphate decarboxylase	F	Nucleotide transport and metabolism
BAA17814.1	COG2956	442196	4.22e-30	26.425	LapB	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	M	Cell wall/membrane/envelope biogenesis
BAA17816.1	COG0515	440281	8.28e-07	24.359	SPS1	Serine/threonine protein kinase, uncludes type III secretion system effector YopO	T	Signal transduction mechanisms
BAA17817.1	COG0699	440463	4.73e-166	27.964	CrfC	Replication fork clamp-binding protein CrfC (dynamin-like GTPase family)	L	Replication, recombination and repair
BAA17820.1	COG3117	442351	1.8e-23	19.872	LptC	Lipopolysaccharide export system protein LptC	M	Cell wall/membrane/envelope biogenesis
BAA17821.1	COG0249	440019	0.0	52.106	MutS	DNA mismatch repair ATPase MutS	L	Replication, recombination and repair
BAA17822.1	COG1672	441278	1.47e-12	22.134	arAAA	Predicted ATPase, archaeal AAA+ ATPase superfamily	R	General function prediction only
BAA17823.1	COG0697	440461	6.88e-20	23.077	EamA	Amino acid export permease, drug/metabolite transporter (DMT) superfamily	E	Amino acid transport and metabolism
BAA17824.1	COG0662	440426	1.09e-12	22.353	ManC	Mannose-6-phosphate isomerase, cupin superfamily	G	Carbohydrate transport and metabolism
BAA17826.1	COG2114	441717	1.46e-33	29.046	AcyC	Adenylate cyclase, class 3	T	Signal transduction mechanisms
BAA17828.1	COG1225	440838	2.46e-31	27.273	Bcp	Peroxiredoxin	O	Posttranslational modification, protein turnover, chaperones
BAA17830.1	COG0583	440348	6.46e-69	33.784	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
BAA17831.1	COG3293	442522	3.71e-19	50.0		Transposase	X	Mobilome: prophages, transposons
BAA17833.1	COG1662	441268	2.03e-42	37.097	InsB	Transposase and inactivated derivatives, IS1 family	X	Mobilome: prophages, transposons
BAA17834.1	COG3677	442893	1.63e-20	28.455	InsA	Transposase InsA	X	Mobilome: prophages, transposons
BAA17836.1	COG2814	442063	1.44e-45	28.169	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
BAA17837.1	COG0226	439996	3.03e-75	33.333	PstS	ABC-type phosphate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA17838.1	COG0573	440338	1.4e-104	45.847	PstC	ABC-type phosphate transport system, permease component	P	Inorganic ion transport and metabolism
BAA17839.1	COG0581	440346	7.11e-101	51.452	PstA	ABC-type phosphate transport system, permease component	P	Inorganic ion transport and metabolism
BAA17840.1	COG1117	440734	0.0	61.45	PstB	ABC-type phosphate transport system, ATPase component	P	Inorganic ion transport and metabolism
BAA17841.1	COG0652	440417	6.44e-55	43.137	PpiB	Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	O	Posttranslational modification, protein turnover, chaperones
BAA17842.1	COG2154	441757	3.22e-49	53.125	PhhB	Pterin-4a-carbinolamine dehydratase	H	Coenzyme transport and metabolism
BAA17843.1	COG1808	441413	3.17e-73	44.286	AF0785	Uncharacterized membrane protein AF0785, contains DUF389 domain	S	Function unknown
BAA17845.1	COG0670	440434	1.81e-30	33.766	YbhL	Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	P	Inorganic ion transport and metabolism
BAA17847.1	COG3349	442577	5.47e-108	29.718		Uncharacterized protein, contains NAD-binding domain and a Fe-S cluster	R	General function prediction only
BAA17848.1	COG1562	441170	2.63e-124	44.983	ERG9	Phytoene/squalene synthetase	I	Lipid transport and metabolism
BAA17849.1	COG3788	443002	1.44e-20	32.308	YecN	Uncharacterized membrane protein YecN, MAPEG domain	S	Function unknown
BAA17850.1	COG0831	440593	3.01e-66	75.0	UreA	Urease gamma subunit	E	Amino acid transport and metabolism
BAA17851.1	COG0834	440596	2.69e-28	20.408	HisJ	ABC-type amino acid transport/signal transduction system, periplasmic component/domain	E	Amino acid transport and metabolism
BAA17852.1	COG2859	442106	3.48e-85	38.462	SIMPL	Outer membrane channel-forming protein BP26/OMP28, SIMPL family	M	Cell wall/membrane/envelope biogenesis
BAA17853.1	COG0491	440257	3.66e-41	29.688	GloB	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	R	General function prediction only
BAA17855.1	COG0607	440372	3.58e-33	41.176	PspE	Rhodanese-related sulfurtransferase	P	Inorganic ion transport and metabolism
BAA17856.1	COG0730	440494	3.93e-28	32.035	TauE	Sulfite exporter TauE/SafE/YfcA and related permeases, UPF0721 family	P	Inorganic ion transport and metabolism
BAA17858.1	COG1725	441331	3.1e-31	35.833	YhcF	DNA-binding transcriptional regulator YhcF, GntR family	K	Transcription
BAA17860.1	COG0483	440251	1.57e-69	32.453	SuhB	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	G	Carbohydrate transport and metabolism
BAA17861.1	COG0079	439849	5.76e-130	42.105	HisC	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	E	Amino acid transport and metabolism
BAA17862.1	COG0640	440405	3.05e-33	48.718	ArsR	DNA-binding transcriptional regulator, ArsR family	K	Transcription
BAA17863.1	COG0580	440345	6.79e-74	42.149	GlpF	Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	G	Carbohydrate transport and metabolism
BAA17864.1	COG0550	440316	0.0	53.833	TopA	DNA topoisomerase IA	L	Replication, recombination and repair
BAA17865.1	COG1145	440760	9.11e-15	40.741	NapF	Ferredoxin	C	Energy production and conversion
BAA17866.1	COG0204	439974	1.6e-07	20.792	PlsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	I	Lipid transport and metabolism
BAA17867.1	COG4636	443674	4.75e-25	24.064	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA17870.1	COG0675	440439	1.32e-159	44.01	TnpB	RNA-guided endonuclease of RuvC-like superfamily, non-autonomous transposon IS1341, or accessory protein of IS605 and IS607 transposable elements	X	Mobilome: prophages, transposons
BAA17871.1	COG3210	442443	1.26e-16	11.299	FhaB	Large exoprotein involved in heme utilization or adhesion	U	Intracellular trafficking, secretion, and vesicular transport
BAA17874.1	COG5684	444398	5.02e-100	57.764	ApcA	Allophycocyanin alpha chain	C	Energy production and conversion
BAA17875.1	COG5685	444399	9.32e-99	63.58	ApcB	Allophycocyanin beta chain	C	Energy production and conversion
BAA17876.1	COG5686	444400	3.66e-46	89.394	ApcC	Phycobilisome linker polypeptide	C	Energy production and conversion
BAA17877.1	COG2264	441865	9.2e-109	36.12	PrmA	Ribosomal protein L11 methylase PrmA	J	Translation, ribosomal structure and biogenesis
BAA17878.1	COG0111	439881	3.93e-141	48.243	SerA	Phosphoglycerate dehydrogenase or related dehydrogenase	H	Coenzyme transport and metabolism
BAA17880.1	COG2114	441717	2.1e-47	35.096	AcyC	Adenylate cyclase, class 3	T	Signal transduction mechanisms
BAA17881.1	COG0386	440155	3.02e-86	57.792	BtuE	Thioredoxin/glutathione peroxidase BtuE, reduces lipid peroxides	V	Defense mechanisms
BAA17882.1	COG0183	439953	0.0	50.505	PaaJ	Acetyl-CoA acetyltransferase	I	Lipid transport and metabolism
BAA17883.1	COG1028	440651	3.63e-91	45.492	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
BAA17884.1	COG2211	441813	2.08e-22	20.807	MelB	Na+/melibiose symporter or related transporter	G	Carbohydrate transport and metabolism
BAA17885.1	COG0642	440407	6.92e-72	33.523	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA17886.1	COG0644	440409	1.06e-35	21.114	FixC	Dehydrogenase (flavoprotein)	C	Energy production and conversion
BAA17887.1	COG1724	441330	3.91e-24	51.724	YcfA	Predicted RNA binding protein YcfA, dsRBD-like fold, HicA-like mRNA interferase family	R	General function prediction only
BAA17889.1	COG4242	443384	3.14e-117	45.896	CphB	Cyanophycinase and related exopeptidases	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA17890.1	COG0189	439959	2.16e-22	26.471	LysX	Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	E	Amino acid transport and metabolism
BAA17892.1	COG0625	440390	1.49e-26	27.094	GstA	Glutathione S-transferase or stringent starvation protein SspA	O	Posttranslational modification, protein turnover, chaperones
BAA17894.1	COG3391	442618	2.77e-06	29.412	YncE	DNA-binding beta-propeller fold protein YncE	R	General function prediction only
BAA17895.1	COG5464	444215	1.23e-54	32.069	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAA17896.1	COG0486	440253	0.0	49.227	MnmE	tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	J	Translation, ribosomal structure and biogenesis
BAA17897.1	COG0474	440242	0.0	46.966	MgtA	Magnesium-transporting ATPase (P-type)	P	Inorganic ion transport and metabolism
BAA17899.1	COG0285	440054	4.68e-173	42.353	FolC	Folylpolyglutamate synthase/Dihydropteroate synthase	H	Coenzyme transport and metabolism
BAA17900.1	COG3239	442471	8.53e-41	24.251	DesA	Fatty acid desaturase	I	Lipid transport and metabolism
BAA17901.1	COG3415	442641	0.000101	24.638	Csa3	CRISPR-associated protein Csa3, CARF domain	V	Defense mechanisms
BAA17902.1	COG3335	442564	2.2e-35	33.784		Transposase	X	Mobilome: prophages, transposons
BAA17903.1	COG4636	443674	1.56e-36	30.909	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA17904.1	COG1305	440916	3.41e-17	25.0	YebA	Transglutaminase-like enzyme, putative cysteine protease	O	Posttranslational modification, protein turnover, chaperones
BAA17905.1	COG1606	441214	1.38e-166	56.604		ATP-utilizing enzyme, PP-loop superfamily	R	General function prediction only
BAA17906.1	COG1434	441043	3.62e-62	41.627	ElyC	Lipid carrier protein ElyC involved in cell wall biogenesis, DUF218 family	M	Cell wall/membrane/envelope biogenesis
